,team_short_display_name,game_id,starting_lineup,athlete_display_name,min,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,season,season_type,game_date,FGM,FGA,3PM,3PA,FTM,FTA,largest_lead,home_away,opponent_id,opponent_abbrev,points_per_min,prev_player_ppg,prev_player_points_per_min,game_total_points,game_number,Cleaned_position_bigs_guards,cum_average_opp_points_to_role,cum_average_opp_min_allowed_to_role,prev_3_games_opp_min_allowed_to_role,prev_3_games__opp_points_allowed_to_role,total_pts_allowed,prev_total_opp_ppg,Home,Starter_numeric,prev_avg_pts_to_role_pos,prev_avg_min_to_role_position,Big_man,Guard
37,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Chuma Okeke,30,6,7,13,0,3,1,2,2,18,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,6,13,5,9,1,2,23.0,HOME,2633,TENN,0.6,11.56,0.397,84,35,Big_man,62.833,31.7,30.4,54.0,84,76.667,1,1,32.333,29.028,1,0
38,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Anfernee McLemore,6,0,2,2,0,0,0,0,4,0,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,0,0,0,0,0,0,23.0,HOME,2633,TENN,0.0,6.88,0.347,84,35,Big_man,62.833,31.7,30.4,54.0,84,76.667,1,1,32.333,29.028,1,0
39,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Malik Dunbar,17,1,5,6,0,1,1,0,1,8,True,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,2,6,1,5,3,5,23.0,HOME,2633,TENN,0.47058823529411764,6.85,0.369,84,35,Guard,62.833,31.7,30.4,54.0,84,76.667,1,1,30.5,33.473,0,1
40,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Jared Harper,19,0,1,1,6,1,0,2,3,9,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,1,11,1,8,6,6,23.0,HOME,2633,TENN,0.47368421052631576,15.38,0.456,84,35,Guard,62.833,31.7,30.4,54.0,84,76.667,1,1,30.5,33.473,0,1
41,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Bryce Brown,36,0,1,1,2,2,0,1,1,19,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,6,11,5,10,2,2,23.0,HOME,2633,TENN,0.5277777777777778,15.68,0.497,84,35,Guard,62.833,31.7,30.4,54.0,84,76.667,1,1,30.5,33.473,0,1
42,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Danjel Purifoy,10,0,2,2,1,2,0,0,1,10,False,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,4,5,2,3,0,0,23.0,HOME,2633,TENN,1.0,2.91,0.262,84,35,Big_man,13.833,13.014,14.306,17.333,84,76.667,1,0,6.167,12.167,1,0
43,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Horace Spencer,25,1,1,2,0,2,2,1,2,6,False,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,2,3,0,0,2,3,23.0,HOME,2633,TENN,0.24,4.59,0.294,84,35,Big_man,13.833,13.014,14.306,17.333,84,76.667,1,0,6.167,12.167,1,0
44,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Austin Wiley,9,2,1,3,0,1,2,0,1,3,False,False,False,False,50.0,4078506,A. Wiley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4078506.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,1,2,0,0,1,1,23.0,HOME,2633,TENN,0.3333333333333333,7.7,0.528,84,35,Big_man,13.833,13.014,14.306,17.333,84,76.667,1,0,6.167,12.167,1,0
45,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",J'Von McCormick,23,0,2,2,4,1,0,1,0,5,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,2,5,1,2,0,0,23.0,HOME,2633,TENN,0.21739130434782608,3.48,0.263,84,35,Guard,13.833,13.014,14.306,17.333,84,76.667,1,0,7.667,13.25,0,1
46,Auburn,401119822,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Samir Doughty,25,0,2,2,1,1,0,0,0,6,False,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-17,2,8,0,3,2,2,23.0,HOME,2633,TENN,0.24,7.41,0.311,84,35,Guard,13.833,13.014,14.306,17.333,84,76.667,1,0,7.667,13.25,0,1
47,Baylor,401083386,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Jared Butler,31,1,3,4,4,1,0,3,3,14,True,False,False,False,12.0,4395695,J. Butler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395695.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-12,4,9,4,8,2,2,2.0,AWAY,2305,KU,0.45161290322580644,6.86,0.3,68,16,Guard,70.0,34.5,,,68,76.0,0,1,38.5,36.0,0,1
48,Baylor,401083386,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Mark Vital,26,8,1,9,1,0,0,0,3,10,True,False,False,False,11.0,4066292,M. Vital,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066292.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-12,5,13,0,2,0,4,2.0,AWAY,2305,KU,0.38461538461538464,6.29,0.212,68,16,Guard,70.0,34.5,,,68,76.0,0,1,38.5,36.0,0,1
49,Baylor,401083386,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Mario Kegler,31,2,4,6,3,2,1,2,3,5,True,False,False,False,4.0,4066283,M. Kegler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066283.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-12,2,8,1,4,0,1,2.0,AWAY,2305,KU,0.16129032258064516,9.67,0.341,68,16,Guard,70.0,34.5,,,68,76.0,0,1,38.5,36.0,0,1
50,Baylor,401083386,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",King McClure,28,3,7,10,2,2,0,0,2,4,True,False,False,False,3.0,3920139,K. McClure,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3920139.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-12,1,8,0,3,2,2,2.0,AWAY,2305,KU,0.14285714285714285,8.79,0.306,68,16,Guard,70.0,34.5,,,68,76.0,0,1,38.5,36.0,0,1
51,Baylor,401083386,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Makai Mason,32,0,1,1,2,0,0,3,4,11,True,False,False,False,10.0,3138265,M. Mason,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3138265.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-12,3,12,2,8,3,4,2.0,AWAY,2305,KU,0.34375,14.64,0.462,68,16,Guard,70.0,34.5,,,68,76.0,0,1,38.5,36.0,0,1
52,Baylor,401083386,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Flo Thamba,13,3,3,6,0,1,1,1,1,6,False,False,False,False,0.0,4395692,F. Thamba,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395692.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-12,3,5,0,0,0,0,2.0,AWAY,2305,KU,0.46153846153846156,1.62,0.161,68,16,Big_man,12.0,11.208,,,68,76.0,0,0,0.0,8.75,1,0
53,Baylor,401083386,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Freddie Gillespie,13,2,1,3,0,2,1,3,1,2,False,False,False,False,33.0,4277886,F. Gillespie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277886.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-12,1,4,0,0,0,0,2.0,AWAY,2305,KU,0.15384615384615385,2.71,0.27,68,16,Big_man,12.0,11.208,,,68,76.0,0,0,0.0,8.75,1,0
54,Baylor,401083386,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Matthew Mayer,12,2,1,3,1,1,0,0,3,7,False,False,False,False,24.0,4395697,M. Mayer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395697.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-12,3,10,0,2,1,1,2.0,AWAY,2305,KU,0.5833333333333334,6.79,0.454,68,16,Guard,12.0,11.208,,,68,76.0,0,0,0.0,8.75,0,1
55,Baylor,401083386,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Devonte Bandoo,14,1,1,2,0,0,0,2,3,9,False,False,False,False,2.0,4395694,D. Bandoo,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395694.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-12,3,6,2,4,1,1,2.0,AWAY,2305,KU,0.6428571428571429,6.57,0.317,68,16,Guard,12.0,11.208,,,68,76.0,0,0,0.0,8.75,0,1
56,Baylor,401083388,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Mario Kegler,21,1,4,5,0,0,0,1,3,9,True,False,False,False,4.0,4066283,M. Kegler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066283.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-19,4,8,1,3,0,0,13.0,AWAY,2641,TTU,0.42857142857142855,8.45,0.299,73,18,Guard,59.0,30.0,,,73,69.0,0,1,13.0,39.0,0,1
57,Baylor,401083388,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Jared Butler,29,1,0,1,5,3,0,1,2,19,True,False,False,False,12.0,4395695,J. Butler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395695.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-19,7,15,2,8,3,3,13.0,AWAY,2641,TTU,0.6551724137931034,7.88,0.319,73,18,Guard,59.0,30.0,,,73,69.0,0,1,13.0,39.0,0,1
58,Baylor,401083388,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Mark Vital,23,5,3,8,5,0,0,5,0,6,True,False,False,False,11.0,4066292,M. Vital,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066292.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-19,3,5,0,0,0,1,13.0,AWAY,2641,TTU,0.2608695652173913,6.44,0.219,73,18,Guard,59.0,30.0,,,73,69.0,0,1,13.0,39.0,0,1
59,Baylor,401083388,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",King McClure,37,1,5,6,4,4,0,2,2,8,True,False,False,False,3.0,3920139,K. McClure,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3920139.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-19,3,9,2,5,0,0,13.0,AWAY,2641,TTU,0.21621621621621623,9.75,0.325,73,18,Guard,59.0,30.0,,,73,69.0,0,1,13.0,39.0,0,1
60,Baylor,401083388,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Makai Mason,32,0,0,0,2,0,0,1,4,16,True,False,False,False,10.0,3138265,M. Mason,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3138265.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-19,4,10,4,7,4,4,13.0,AWAY,2641,TTU,0.5,14.23,0.453,73,18,Guard,59.0,30.0,,,73,69.0,0,1,13.0,39.0,0,1
61,Baylor,401083388,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Flo Thamba,16,0,2,2,0,1,0,2,2,1,False,False,False,False,0.0,4395692,F. Thamba,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395692.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-19,0,0,0,0,1,2,13.0,AWAY,2641,TTU,0.0625,1.93,0.176,73,18,Big_man,10.0,12.5,,,73,69.0,0,0,8.0,19.0,1,0
62,Baylor,401083388,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Freddie Gillespie,20,2,3,5,0,1,0,1,3,6,False,False,False,False,33.0,4277886,F. Gillespie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277886.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-19,1,2,0,0,4,4,13.0,AWAY,2641,TTU,0.3,2.78,0.276,73,18,Big_man,10.0,12.5,,,73,69.0,0,0,8.0,19.0,1,0
63,Baylor,401083388,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Matthew Mayer,3,0,1,1,0,1,0,0,1,0,False,False,False,False,24.0,4395697,M. Mayer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395697.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-19,0,2,0,2,0,0,13.0,AWAY,2641,TTU,0.0,6.38,0.434,73,18,Guard,10.0,12.5,,,73,69.0,0,0,2.0,6.0,0,1
64,Baylor,401083388,"{'Jared Butler', 'Makai Mason', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Devonte Bandoo,19,0,1,1,0,0,1,0,0,8,False,False,False,False,2.0,4395694,D. Bandoo,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395694.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-01-19,2,7,2,4,2,2,13.0,AWAY,2641,TTU,0.42105263157894735,6.5,0.328,73,18,Guard,10.0,12.5,,,73,69.0,0,0,2.0,6.0,0,1
65,Baylor,401083395,"{'Jared Butler', 'Devonte Bandoo', 'Freddie Gillespie', 'Mark Vital', 'Mario Kegler'}",Freddie Gillespie,18,2,4,6,0,0,1,2,5,2,True,False,False,False,33.0,4277886,F. Gillespie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277886.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-02-16,1,4,0,0,0,0,2.0,HOME,2641,TTU,0.1111111111111111,4.62,0.309,61,25,Big_man,63.667,30.267,30.267,63.667,61,73.667,1,1,46.0,27.75,1,0
66,Baylor,401083395,"{'Jared Butler', 'Devonte Bandoo', 'Freddie Gillespie', 'Mark Vital', 'Mario Kegler'}",Jared Butler,37,1,4,5,4,1,0,7,1,16,True,False,False,False,12.0,4395695,J. Butler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395695.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-02-16,5,9,4,5,2,3,2.0,HOME,2641,TTU,0.43243243243243246,8.91,0.34,61,25,Guard,63.667,30.267,30.267,63.667,61,73.667,1,1,35.5,33.7,0,1
67,Baylor,401083395,"{'Jared Butler', 'Devonte Bandoo', 'Freddie Gillespie', 'Mark Vital', 'Mario Kegler'}",Devonte Bandoo,34,6,0,6,1,0,0,4,3,8,True,False,False,False,2.0,4395694,D. Bandoo,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395694.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-02-16,2,10,1,7,3,4,2.0,HOME,2641,TTU,0.23529411764705882,7.74,0.359,61,25,Guard,63.667,30.267,30.267,63.667,61,73.667,1,1,35.5,33.7,0,1
68,Baylor,401083395,"{'Jared Butler', 'Devonte Bandoo', 'Freddie Gillespie', 'Mark Vital', 'Mario Kegler'}",Mark Vital,31,2,1,3,1,1,1,1,3,4,True,False,False,False,11.0,4066292,M. Vital,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066292.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-02-16,1,2,0,0,2,4,2.0,HOME,2641,TTU,0.12903225806451613,6.61,0.232,61,25,Guard,63.667,30.267,30.267,63.667,61,73.667,1,1,35.5,33.7,0,1
69,Baylor,401083395,"{'Jared Butler', 'Devonte Bandoo', 'Freddie Gillespie', 'Mark Vital', 'Mario Kegler'}",Mario Kegler,28,1,3,4,0,0,0,1,4,15,True,False,False,False,4.0,4066283,M. Kegler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066283.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-02-16,4,9,3,6,4,5,2.0,HOME,2641,TTU,0.5357142857142857,9.11,0.347,61,25,Guard,63.667,30.267,30.267,63.667,61,73.667,1,1,35.5,33.7,0,1
70,Baylor,401083395,"{'Jared Butler', 'Devonte Bandoo', 'Freddie Gillespie', 'Mark Vital', 'Mario Kegler'}",Flo Thamba,17,2,3,5,0,0,0,2,4,5,False,False,False,False,0.0,4395692,F. Thamba,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395692.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-02-16,1,3,0,0,3,4,2.0,HOME,2641,TTU,0.29411764705882354,2.05,0.175,61,25,Big_man,10.0,11.111,11.111,10.0,61,73.667,1,0,7.5,18.5,1,0
71,Baylor,401083395,"{'Jared Butler', 'Devonte Bandoo', 'Freddie Gillespie', 'Mark Vital', 'Mario Kegler'}",Matthew Mayer,22,0,1,1,0,1,1,1,4,7,False,False,False,False,24.0,4395697,M. Mayer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395697.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-02-16,1,6,1,3,4,8,2.0,HOME,2641,TTU,0.3181818181818182,5.78,0.392,61,25,Guard,10.0,11.111,11.111,10.0,61,73.667,1,0,5.0,8.5,0,1
72,Baylor,401083395,"{'Jared Butler', 'Devonte Bandoo', 'Freddie Gillespie', 'Mark Vital', 'Mario Kegler'}",Darius Allen,4,0,0,0,0,1,0,0,1,2,False,False,False,False,5.0,4395693,D. Allen,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395693.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-02-16,1,3,0,2,0,0,2.0,HOME,2641,TTU,0.5,2.09,0.255,61,25,Guard,10.0,11.111,11.111,10.0,61,73.667,1,0,5.0,8.5,0,1
73,Baylor,401083395,"{'Jared Butler', 'Devonte Bandoo', 'Freddie Gillespie', 'Mark Vital', 'Mario Kegler'}",Obim Okeke,9,0,0,0,0,0,0,1,1,2,False,False,False,False,15.0,4289414,O. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4289414.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-02-16,1,3,0,2,0,0,2.0,HOME,2641,TTU,0.2222222222222222,0.71,0.571,61,25,Guard,10.0,11.111,11.111,10.0,61,73.667,1,0,5.0,8.5,0,1
74,Baylor,401083401,"{'Jared Butler', 'Freddie Gillespie', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Freddie Gillespie,20,3,1,4,0,2,1,1,4,2,True,False,False,False,33.0,4277886,F. Gillespie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277886.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-03-09,1,4,0,0,0,2,2.0,HOME,2305,KU,0.1,5.5,0.306,70,31,Big_man,62.0,31.433,30.0,62.667,70,74.167,1,1,32.5,32.165,1,0
75,Baylor,401083401,"{'Jared Butler', 'Freddie Gillespie', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Mark Vital,31,5,4,9,1,2,1,2,3,9,True,False,False,False,11.0,4066292,M. Vital,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066292.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-03-09,4,8,0,1,1,4,2.0,HOME,2305,KU,0.2903225806451613,7.03,0.241,70,31,Guard,62.0,31.433,30.0,62.667,70,74.167,1,1,40.333,33.867,0,1
76,Baylor,401083401,"{'Jared Butler', 'Freddie Gillespie', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Mario Kegler,31,1,5,6,0,0,0,2,3,11,True,False,False,False,4.0,4066283,M. Kegler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066283.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-03-09,3,6,1,3,4,4,2.0,HOME,2305,KU,0.3548387096774194,10.42,0.367,70,31,Guard,62.0,31.433,30.0,62.667,70,74.167,1,1,40.333,33.867,0,1
77,Baylor,401083401,"{'Jared Butler', 'Freddie Gillespie', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Jared Butler,36,1,5,6,3,0,0,3,1,31,True,False,False,False,12.0,4395695,J. Butler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395695.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-03-09,10,21,3,10,8,10,2.0,HOME,2305,KU,0.8611111111111112,9.79,0.351,70,31,Guard,62.0,31.433,30.0,62.667,70,74.167,1,1,40.333,33.867,0,1
78,Baylor,401083401,"{'Jared Butler', 'Freddie Gillespie', 'Mark Vital', 'King McClure', 'Mario Kegler'}",King McClure,24,2,5,7,0,0,1,1,4,2,True,False,False,False,3.0,3920139,K. McClure,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3920139.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-03-09,1,10,0,7,0,0,2.0,HOME,2305,KU,0.08333333333333333,8.46,0.294,70,31,Guard,62.0,31.433,30.0,62.667,70,74.167,1,1,40.333,33.867,0,1
79,Baylor,401083401,"{'Jared Butler', 'Freddie Gillespie', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Flo Thamba,16,1,1,2,0,1,0,2,5,1,False,False,False,False,0.0,4395692,F. Thamba,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395692.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-03-09,0,2,0,0,1,2,2.0,HOME,2305,KU,0.0625,1.96,0.171,70,31,Big_man,18.25,10.258,8.71,12.333,70,74.167,1,0,2.667,10.167,1,0
80,Baylor,401083401,"{'Jared Butler', 'Freddie Gillespie', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Matthew Mayer,15,1,1,2,2,2,0,1,0,4,False,False,False,False,24.0,4395697,M. Mayer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395697.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-03-09,1,4,0,2,2,2,2.0,HOME,2305,KU,0.26666666666666666,5.11,0.342,70,31,Guard,18.25,10.258,8.71,12.333,70,74.167,1,0,5.333,10.167,0,1
81,Baylor,401083401,"{'Jared Butler', 'Freddie Gillespie', 'Mark Vital', 'King McClure', 'Mario Kegler'}",Devonte Bandoo,27,1,2,3,1,0,0,1,2,10,False,False,False,False,2.0,4395694,D. Bandoo,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395694.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,2019,2,2019-03-09,4,12,2,8,0,0,2.0,HOME,2305,KU,0.37037037037037035,8.55,0.365,70,31,Guard,18.25,10.258,8.71,12.333,70,74.167,1,0,5.333,10.167,0,1
